sentence,target_word,acceptable_targets,variant_lexemes,structure_id,tags,cefr,difficulty,variant_group
We never run in the house.,house,,hall;classroom;kitchen,daily_routines_actions,present_simple|1st_person_plural|frequency_never|run|preposition_in|article_the,a1,3,vg_391467cc588f34ff
We never run in the classroom.,classroom,,hall;house;kitchen,daily_routines_actions,present_simple|1st_person_plural|frequency_never|run|preposition_in|article_the,a1,3,vg_391467cc588f34ff
We never run in the kitchen.,kitchen,,hall;house;classroom,daily_routines_actions,present_simple|1st_person_plural|frequency_never|run|preposition_in|article_the,a1,3,vg_391467cc588f34ff
We never shout in the library.,library,,classroom;school;park;house,daily_routines_actions,present_simple|1st_person_plural|frequency_never|shout|preposition_in|article_the,a1,3,vg_1c53463fefa96a7e
We never shout in the classroom.,classroom,,library;school;park;house,daily_routines_actions,present_simple|1st_person_plural|frequency_never|shout|preposition_in|article_the,a1,3,vg_1c53463fefa96a7e
We never shout in the school.,school,,library;classroom;park;house,daily_routines_actions,present_simple|1st_person_plural|frequency_never|shout|preposition_in|article_the,a1,3,vg_1c53463fefa96a7e
We never shout in the park.,park,,library;classroom;school;house,daily_routines_actions,present_simple|1st_person_plural|frequency_never|shout|preposition_in|article_the,a1,3,vg_1c53463fefa96a7e
We never shout in the house.,house,,library;classroom;school;park,daily_routines_actions,present_simple|1st_person_plural|frequency_never|shout|preposition_in|article_the,a1,3,vg_1c53463fefa96a7e
We never sleep in class.,class,,class,daily_routines_actions,present_simple|1st_person_plural|frequency_never|sleep|preposition_in,a1,3,
We play in the park.,park,,garden;yard;classroom;school,daily_routines_actions,present_simple|1st_person_plural|play|preposition_in|article_the|places,a1,1,vg_e7413123048de9fe
We play in the garden.,garden,,park;yard;classroom;school,daily_routines_actions,present_simple|1st_person_plural|play|preposition_in|article_the|places,a1,1,vg_e7413123048de9fe
We play in the yard.,yard,,park;garden;classroom;school,daily_routines_actions,present_simple|1st_person_plural|play|preposition_in|article_the|places,a1,1,vg_e7413123048de9fe
We play in the classroom.,classroom,,park;garden;yard;school,daily_routines_actions,present_simple|1st_person_plural|play|preposition_in|article_the|places,a1,1,vg_e7413123048de9fe
We play in the school.,school,,park;garden;yard;classroom,daily_routines_actions,present_simple|1st_person_plural|play|preposition_in|article_the|places,a1,1,vg_e7413123048de9fe
We run in the garden.,garden,,park;yard;school,daily_routines_actions,present_simple|1st_person_plural|run|preposition_in|article_the,a1,1,vg_58166b5609c7df69
We run in the park.,park,,garden;yard;school,daily_routines_actions,present_simple|1st_person_plural|run|preposition_in|article_the,a1,1,vg_58166b5609c7df69
We run in the yard.,yard,,garden;park;school,daily_routines_actions,present_simple|1st_person_plural|run|preposition_in|article_the,a1,1,vg_58166b5609c7df69
We run in the school.,school,,garden;park;yard,daily_routines_actions,present_simple|1st_person_plural|run|preposition_in|article_the,a1,1,vg_58166b5609c7df69
We see five green trees.,trees,tree,trees;flowers;balls;cars;leaves,see_descriptions,present_simple|see|1st_person_plural|numbers|color|plural,a1,3,
We see four tall trees.,trees,tree,trees;teachers;buildings;towers,see_descriptions,present_simple|see|1st_person_plural|numbers|adjective|plural,a1,3,
We see six thin trees.,trees,tree,trees;pencils;rulers;sticks,see_descriptions,present_simple|see|1st_person_plural|numbers|adjective|plural,a1,3,
We see three angry bees.,bees,bee,bees;dogs;cats;wasps,see_descriptions,present_simple|see|1st_person_plural|numbers|adjective|plural|animals|emotions,a1,3,
We see three happy dogs.,dogs,dog,dogs;cats;birds;rabbits;students,see_descriptions,present_simple|see|1st_person_plural|numbers|adjective|plural|animals|emotions,a1,3,
We see two small fish.,fish,,fish;cats;dogs;birds;rabbits,see_descriptions,present_simple|see|1st_person_plural|numbers|adjective|plural|animals,a1,3,
We sit next to the exit.,exit,,door;window;board;wall,daily_routines_actions,present_simple|1st_person_plural|sit|preposition_next_to|article_the,a1,2,vg_d26fb6378cddf0c0
We sit next to the door.,door,,exit;window;board;wall,daily_routines_actions,present_simple|1st_person_plural|sit|preposition_next_to|article_the,a1,2,vg_d26fb6378cddf0c0
We sit next to the board.,board,,exit;door;window;wall,daily_routines_actions,present_simple|1st_person_plural|sit|preposition_next_to|article_the,a1,2,vg_d26fb6378cddf0c0
We sit next to the wall.,wall,,exit;door;window;board,daily_routines_actions,present_simple|1st_person_plural|sit|preposition_next_to|article_the,a1,2,vg_d26fb6378cddf0c0
We sit next to the teacher.,teacher,,teacher;exit;door;window;board,daily_routines_actions,present_simple|1st_person_plural|sit|preposition_next_to|article_the,a1,2,
We sit next to the window.,window,,window;door;exit;board;wall;teacher,daily_routines_actions,present_simple|1st_person_plural|sit|preposition_next_to|article_the,a1,2,
We sometimes see a bird.,bird,,cat;dog;squirrel,daily_routines_actions,present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals,a1,2,vg_ef1701cd45c8cd8e
We sometimes see a dog.,dog,,bird;cat;squirrel,daily_routines_actions,present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals,a1,2,vg_ef1701cd45c8cd8e
We sometimes see a cat.,cat,,cat;dog;bird;squirrel;rabbit,daily_routines_actions,present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals,a1,2,
We sometimes see a squirrel.,squirrel,,squirrel;cat;dog;bird;rabbit,daily_routines_actions,present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals,a1,2,
We usually sit here.,here,,here;there;together;quietly,daily_routines_actions,present_simple|1st_person_plural|frequency_usually|sit|adverb,a1,2,
We usually sit together.,together,,together;here;quietly;nearby,daily_routines_actions,present_simple|1st_person_plural|frequency_usually|sit|adverb,a1,2,
We usually walk together.,together,,together;here;quietly;nearby,daily_routines_actions,present_simple|1st_person_plural|frequency_usually|walk|adverb,a1,2,
What do you have?,have,,need;see;like;eat,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_bd0b9ef7f234c0d6
What do you like?,like,,have;need;see;eat,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_bd0b9ef7f234c0d6
What do you eat?,eat,,have;need;see;like,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_bd0b9ef7f234c0d6
What do you need?,need,,have;want;see;like,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_c2385d2a8dfb29b0
What do you want?,want,,need;have;see;like,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_c2385d2a8dfb29b0
What do you see?,see,,hear;need;have;like,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_30732f0f23d25a39
What do you hear?,hear,,see;need;have;like,wh_questions,wh_question|what|do|2nd_person|present_simple,a1,2,vg_30732f0f23d25a39
What is in that box?,box,,bag;cup;drawer;pocket,wh_questions,wh_question|what|be|preposition_in|demonstrative_that,a1,3,vg_cc430d5fec0fd142
What is in that bag?,bag,,box;cup;drawer;pocket,wh_questions,wh_question|what|be|preposition_in|demonstrative_that,a1,3,vg_cc430d5fec0fd142
What is in that cup?,cup,,box;bag;drawer;pocket,wh_questions,wh_question|what|be|preposition_in|demonstrative_that,a1,3,vg_cc430d5fec0fd142
What is in that drawer?,drawer,,box;bag;cup;pocket,wh_questions,wh_question|what|be|preposition_in|demonstrative_that,a1,3,vg_cc430d5fec0fd142
What is in that pocket?,pocket,,box;bag;cup;drawer,wh_questions,wh_question|what|be|preposition_in|demonstrative_that,a1,3,vg_cc430d5fec0fd142
What is in the bag?,bag,,box;drawer;pocket;cup,wh_questions,wh_question|what|be|preposition_in|article_the,a1,2,vg_25d52ae92236b4d8
What is in the box?,box,,bag;drawer;pocket;cup,wh_questions,wh_question|what|be|preposition_in|article_the,a1,2,vg_25d52ae92236b4d8
What is in the drawer?,drawer,,bag;box;pocket;cup,wh_questions,wh_question|what|be|preposition_in|article_the,a1,2,vg_25d52ae92236b4d8
What is in the pocket?,pocket,,bag;box;drawer;cup,wh_questions,wh_question|what|be|preposition_in|article_the,a1,2,vg_25d52ae92236b4d8
What is in the cup?,cup,,bag;box;drawer;pocket,wh_questions,wh_question|what|be|preposition_in|article_the,a1,2,vg_25d52ae92236b4d8
What is that noise?,noise,,smell;color;animal,wh_questions,wh_question|what|be|demonstrative_that,a1,3,vg_2ea4386b90c1f021
What is that smell?,smell,,noise;color;animal,wh_questions,wh_question|what|be|demonstrative_that,a1,3,vg_2ea4386b90c1f021
What is that color?,color,,noise;smell;animal,wh_questions,wh_question|what|be|demonstrative_that,a1,3,vg_2ea4386b90c1f021
What is that animal?,animal,,noise;smell;color,wh_questions,wh_question|what|be|demonstrative_that,a1,3,vg_2ea4386b90c1f021
What is that?,that,,that;this,wh_questions,wh_question|what|be|demonstrative_that|fixed_phrase,a1,1,
What is this?,this,,this;that,wh_questions,wh_question|what|be|demonstrative_this|fixed_phrase,a1,1,
What is your name?,name,,color;phone,wh_questions,wh_question|what|be|possessive_your|fixed_phrase,a1,1,vg_876b20fa1913a456
What is your color?,color,,name;phone,wh_questions,wh_question|what|be|possessive_your|fixed_phrase,a1,1,vg_876b20fa1913a456
What is your phone?,phone,,name;color,wh_questions,wh_question|what|be|possessive_your|fixed_phrase,a1,1,vg_876b20fa1913a456
When do you eat?,eat,,sleep;study;play,wh_questions,wh_question|when|do|2nd_person|present_simple,a1,2,vg_76f8b3553246efd2
When do you study?,study,,eat;sleep;play,wh_questions,wh_question|when|do|2nd_person|present_simple,a1,2,vg_76f8b3553246efd2
When do you play?,play,,eat;sleep;study,wh_questions,wh_question|when|do|2nd_person|present_simple,a1,2,vg_76f8b3553246efd2
When do you sleep?,sleep,,sleep;eat;study;play;wake up,wh_questions,wh_question|when|do|2nd_person|present_simple,a1,2,
When do you wake up?,wake up,,wake up;sleep;eat;study;play,wh_questions,wh_question|when|do|2nd_person|present_simple|particle,a1,3,
Where do they go?,go,,sit;eat;sleep;study,wh_questions,wh_question|where|do|3rd_person_plural|present_simple,a1,3,vg_69b2718405be1810
Where do they sit?,sit,,go;eat;sleep;study,wh_questions,wh_question|where|do|3rd_person_plural|present_simple,a1,3,vg_69b2718405be1810
Where do they eat?,eat,,go;sit;sleep;study,wh_questions,wh_question|where|do|3rd_person_plural|present_simple,a1,3,vg_69b2718405be1810
Where do they sleep?,sleep,,go;sit;eat;study,wh_questions,wh_question|where|do|3rd_person_plural|present_simple,a1,3,vg_69b2718405be1810
Where do they study?,study,,go;sit;eat;sleep,wh_questions,wh_question|where|do|3rd_person_plural|present_simple,a1,3,vg_69b2718405be1810
Where do we sit?,sit,,eat;go;study;sleep,wh_questions,wh_question|where|do|1st_person_plural|present_simple,a1,3,vg_5e0ea222a308a01a
Where do we eat?,eat,,sit;go;study;sleep,wh_questions,wh_question|where|do|1st_person_plural|present_simple,a1,3,vg_5e0ea222a308a01a
Where do we go?,go,,sit;eat;study;sleep,wh_questions,wh_question|where|do|1st_person_plural|present_simple,a1,3,vg_5e0ea222a308a01a
Where do we study?,study,,sit;eat;go;sleep,wh_questions,wh_question|where|do|1st_person_plural|present_simple,a1,3,vg_5e0ea222a308a01a
Where do we sleep?,sleep,,sit;eat;go;study,wh_questions,wh_question|where|do|1st_person_plural|present_simple,a1,3,vg_5e0ea222a308a01a
Where do you live?,live,,sit;eat;go;sleep;study,wh_questions,wh_question|where|do|2nd_person|present_simple,a1,3,vg_5ef18f1ab1ca14b3
Where do you sit?,sit,,live;eat;go;sleep;study,wh_questions,wh_question|where|do|2nd_person|present_simple,a1,3,vg_5ef18f1ab1ca14b3
Where do you eat?,eat,,live;sit;go;sleep;study,wh_questions,wh_question|where|do|2nd_person|present_simple,a1,3,vg_5ef18f1ab1ca14b3
Where do you go?,go,,live;sit;eat;sleep;study,wh_questions,wh_question|where|do|2nd_person|present_simple,a1,3,vg_5ef18f1ab1ca14b3
Where do you sleep?,sleep,,live;sit;eat;go;study,wh_questions,wh_question|where|do|2nd_person|present_simple,a1,3,vg_5ef18f1ab1ca14b3
Where do you study?,study,,live;sit;eat;go;sleep,wh_questions,wh_question|where|do|2nd_person|present_simple,a1,3,vg_5ef18f1ab1ca14b3
Where is my bag?,bag,,book;phone;pen;hat,wh_questions,wh_question|where|be|possessive_my,a1,1,vg_d3b37f9dc72b077d
Where is my book?,book,,bag;phone;pen;hat,wh_questions,wh_question|where|be|possessive_my,a1,1,vg_d3b37f9dc72b077d
Where is my phone?,phone,,bag;book;pen;hat,wh_questions,wh_question|where|be|possessive_my,a1,1,vg_d3b37f9dc72b077d
Where is my pen?,pen,,bag;book;phone;hat,wh_questions,wh_question|where|be|possessive_my,a1,1,vg_d3b37f9dc72b077d
Where is my hat?,hat,,bag;book;phone;pen,wh_questions,wh_question|where|be|possessive_my,a1,1,vg_d3b37f9dc72b077d
Where is the cat?,cat,,dog;bird;teacher,wh_questions,wh_question|where|be|article_the|animals,a1,1,vg_3b65a9d153e8e04f
Where is the bird?,bird,,cat;dog;teacher,wh_questions,wh_question|where|be|article_the|animals,a1,1,vg_3b65a9d153e8e04f
Where is the dog?,dog,,dog;cat;bird;teacher;mom,wh_questions,wh_question|where|be|article_the|animals,a1,1,
Where is the teacher?,teacher,,cat;dog;sister;brother,wh_questions,wh_question|where|be|article_the|people,a1,1,vg_fb3e39df0cddcd3f
Where is the sister?,sister,,teacher;cat;dog;brother,wh_questions,wh_question|where|be|article_the|people,a1,1,vg_fb3e39df0cddcd3f
Where is the brother?,brother,,teacher;cat;dog;sister,wh_questions,wh_question|where|be|article_the|people,a1,1,vg_fb3e39df0cddcd3f
Where is your father?,father,,mother;sister;brother;teacher;friend,wh_questions,wh_question|where|be|possessive_your|family,a1,2,vg_b0a87d853c607d54
Where is your sister?,sister,,father;mother;brother;teacher;friend,wh_questions,wh_question|where|be|possessive_your|family,a1,2,vg_b0a87d853c607d54
Where is your brother?,brother,,father;mother;sister;teacher;friend,wh_questions,wh_question|where|be|possessive_your|family,a1,2,vg_b0a87d853c607d54
Where is your teacher?,teacher,,father;mother;sister;brother;friend,wh_questions,wh_question|where|be|possessive_your|family,a1,2,vg_b0a87d853c607d54
Where is your friend?,friend,,father;mother;sister;brother;teacher,wh_questions,wh_question|where|be|possessive_your|family,a1,2,vg_b0a87d853c607d54
Where is your mother?,mother,,mother;father;sister;brother;teacher;friend,wh_questions,wh_question|where|be|possessive_your|family,a1,2,
Who is he?,he,,he;she,wh_questions,wh_question|who|be|pronoun_subject|fixed_phrase,a1,1,
Who is she?,she,,she;he,wh_questions,wh_question|who|be|pronoun_subject|fixed_phrase,a1,1,
Who is that man?,man,,boy;girl;teacher,wh_questions,wh_question|who|be|demonstrative_that|people,a1,2,vg_406601555542a208
Who is that boy?,boy,,man;girl;teacher,wh_questions,wh_question|who|be|demonstrative_that|people,a1,2,vg_406601555542a208
Who is that girl?,girl,,man;boy;teacher,wh_questions,wh_question|who|be|demonstrative_that|people,a1,2,vg_406601555542a208
Who is that teacher?,teacher,,man;boy;girl,wh_questions,wh_question|who|be|demonstrative_that|people,a1,2,vg_406601555542a208
Who is your best friend?,friend,,teacher,wh_questions,wh_question|who|be|possessive_your|adjective,a1,2,vg_62731582eef4f753
Who is your best teacher?,teacher,,friend,wh_questions,wh_question|who|be|possessive_your|adjective,a1,2,vg_62731582eef4f753
Who is your friend?,friend,,teacher;sister;brother;mother,wh_questions,wh_question|who|be|possessive_your,a1,2,vg_41515cb83c89c2e6
Who is your sister?,sister,,friend;teacher;brother;mother,wh_questions,wh_question|who|be|possessive_your,a1,2,vg_41515cb83c89c2e6
Who is your brother?,brother,,friend;teacher;sister;mother,wh_questions,wh_question|who|be|possessive_your,a1,2,vg_41515cb83c89c2e6
Who is your mother?,mother,,friend;teacher;sister;brother,wh_questions,wh_question|who|be|possessive_your,a1,2,vg_41515cb83c89c2e6
Who is your teacher?,teacher,,friend;mother;father;sister;brother,wh_questions,wh_question|who|be|possessive_your,a1,2,vg_8281d0959d3632eb
Who is your father?,father,,teacher;friend;mother;sister;brother,wh_questions,wh_question|who|be|possessive_your,a1,2,vg_8281d0959d3632eb
Write your name here.,name,,phone,classroom_commands,imperative|write|possessive_your|adverb,a1,2,vg_8411f8338cd4c772
Write your phone here.,phone,,name,classroom_commands,imperative|write|possessive_your|adverb,a1,2,vg_8411f8338cd4c772
Write your name.,name,,phone,classroom_commands,imperative|write|possessive_your,a1,1,vg_bf41654ad8571260
